,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,size,color
2854,5.0,True,2017-09-27,A2JCYVQLKWULGM,B014IBJKNO,Manda Lynn,Super comfy!,Five Stars,1506470400, 9 M US, Black
2855,5.0,True,2017-09-26,AQWZQKD0N851T,B014IBJKNO,Birger B.,Fit well.,Five Stars,1506384000, 9.5 M US, Black/White/Anthracite/Stealth
2856,5.0,True,2017-09-25,A3V6I3EA3X3SCE,B014IBJKNO,M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600, 7.5 B(M) US, Black/White/Anthracite/Stealth
2857,5.0,True,2017-09-20,AGT48Z76ZQSQU,B014IBJKNO,Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600, 7.5 M US, Black
2858,5.0,True,2017-09-18,A2W3B4YHP3HZ9R,B014IBJKNO,judy laurel,"Cute shoe, fit as expected, and very comfortable.",and very comfortable.,1505692800, 8.5 M US, Black/White/Anthracite/Stealth
2859,5.0,True,2017-09-16,AGVYFU0PR5IWV,B014IBJKNO,Amazon Customer,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000, 7.5 M US, Black/Green Glow-blue Glow-white
2860,5.0,True,2017-09-14,A2SU06VTWMFP7C,B014IBJKNO,angemomma,"Perfect fit, as always.",5 stars,1505347200, 8 M US, Grey
2861,5.0,True,2017-09-13,AVZB7UFLT6VD,B014IBJKNO,Robbin,"Great shoe, very comfortable",Five Stars,1505260800, 8.5 M US, Plure Platinum/Blue Glow/Wolf Grey
2862,5.0,True,2017-09-10,ANPPQ1G3RP88H,B014IBJKNO,Amazon Customer,Love these sneakers! Perfect fit and super light,Five Stars,1505001600, 9 M US, Wolf Grey/Black-pink Blast/White
2863,5.0,True,2017-09-07,ABONZZSS8YG3K,B014IBJKNO,Delores Williams,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,1504742400, 8.5 M US, Black/Green Glow-blue Glow-white
2864,5.0,True,2017-09-05,A2T8BWOO7BFBWY,B014IBJKNO,vera alster,Fit true to size,Five Stars,1504569600, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
2865,5.0,True,2017-09-04,A1NTI9B7VY30JM,B014IBJKNO,lezanaz,Love the fit,Five Stars,1504483200, 7.5 B(M) US, Black/White/Anthracite/Stealth
2866,4.0,True,2017-08-29,AM9TTLTT6DR1W,B014IBJKNO,Karen VanFossen,Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,Nike always makes a good shoe.,1503964800, 8.5 M US, Black/Green Glow-blue Glow-white
2867,1.0,True,2017-08-29,AP8CWOZ30P4GH,B014IBJKNO,Marie,Oops! I returned these because I ordered wrong size!,One Star,1503964800, 10.5 M US, Black/White/Anthracite/Stealth
2868,5.0,True,2017-08-29,A2ORP5RT8NQ0Q7,B014IBJKNO,Jackie Carola,Extremely comfortable sneaker!,Five Stars,1503964800, 9 B(M) US, Black/White/Anthracite/Stealth
2869,5.0,True,2017-08-27,A5Z3UGOPDBJPW,B014IBJKNO,Carol,Good looking shoe, Shoes,1503792000, 8 M US, Black
2870,4.0,True,2017-08-24,A2GWLCDWM7V59I,B014IBJKNO,Carol G,I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,Love these shoes,1503532800, 9 M US, Pure Platinum/Blue Glow/Wolf Grey
2871,1.0,True,2017-08-24,A2XUQXG9J9SRTG,B014IBJKNO,JMH515,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,1503532800, 7.5 M US, Cool Grey/Volt/Pure Platinum
2872,5.0,True,2017-08-21,A2R0RL0TF6E9VC,B014IBJKNO,SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600, 10 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2873,5.0,True,2017-08-20,AB29N6EMOFEVW,B014IBJKNO,dan h.,Good shoes,Five Stars,1503187200, 7 M US, Black/White/Anthracite/Stealth
2874,3.0,True,2017-08-17,A2Y2IKO63FNHQE,B014IBJKNO,Sandie,I returned them...found a Ryka pair I liked better,found a Ryka pair I liked,1502928000, 10 M US, Black/Hyper Violet/Total Crimson/White
2875,5.0,True,2017-08-17,A1OK7HI3YI9682,B014IBJKNO,Mel B,BEST sneakers I've ever purchased!!!!,Five Stars,1502928000, 8 M US, Black/White/Anthracite/Stealth
2876,5.0,True,2017-08-15,A39U1R8S96YIR4,B014IBJKNO,Amazon Customer,Excellent ...!!!,Five Stars,1502755200, X-Large, Wolf Grey/Platinum/White/Crimson
2877,5.0,True,2017-08-14,A1Z37N7XE7FRD2,B014IBJKNO,gi,"the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",the best sneakers by far,1502668800, 8.5 M US, Black/White/Anthracite/Stealth
2878,5.0,True,2017-08-12,A3LGYYLGO2KJOE,B014IBJKNO,Bree,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,1502496000, 9 B(M) US, Black/White/Anthracite/Stealth
2879,4.0,True,2017-08-11,A1J3XYI0M1D0LW,B014IBJKNO,ellen,Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,1502409600, 10 M US, Black/White/Anthracite/Stealth
2880,3.0,True,2017-08-08,A9KR8PT0Z47CL,B014IBJKNO,Chandler F,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,1502150400, 9 B(M) US, Black/White/Anthracite/Stealth
2881,5.0,True,2017-08-08,A1AUEUD7NP1LUC,B014IBJKNO,Flip Flop Life,So lightweight and awesome!,Five Stars,1502150400, 11 M US, Black/White/Anthracite/Stealth
2882,5.0,True,2017-08-07,A177WB7O660HS8,B014IBJKNO,shannon Donaldson,Luv them!!,Five Stars,1502064000, 8.5 M US, Cool Grey/Pure Platinum/White/Volt
2883,5.0,True,2017-08-04,A38BS1VCQ4XSGV,B014IBJKNO,ptovar,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,Love the color and fit,1501804800, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
2884,3.0,True,2017-08-02,A38X15IJFAPHZP,B014IBJKNO,Anonymous,"Bought these shoes with HIIT in mind, but not too sure how I like the fit on my foot. First time to wear them, not great for running. Maybe after they're broken in a little they'll get better. If you just need a comfortable pair of shoes for walking, they're fine.",OK,1501632000, 5 M US, Black/White/Anthracite/Stealth
2885,5.0,True,2017-07-20,A1OFFB5DLIHH41,B014IBJKNO,Amazon Customer,My daughter loves them. Great fit!,Great fit!,1500508800, 9 B(M) US, Black/White/Anthracite/Stealth
2886,5.0,True,2017-07-18,A1PFKS00R93MRZ,B014IBJKNO,Rakesh Duneja,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,Very satisfied with the seller - delivered on time,1500336000, 8.5 M US, Black/Green Glow-blue Glow-white
2887,4.0,True,2017-07-18,A23H50RT6SLXY9,B014IBJKNO,Edle Liljeblad,"Fits good, very lightweight.",Four Stars,1500336000, 7.5 M US, Wolf Grey/Platinum/White/Crimson
2888,5.0,True,2017-07-18,APWLFTPOXQCCG,B014IBJKNO,Andrea T.,"Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",Comfortable shoe for both workout sessions and walking,1500336000, 7 M US, Black/White/Anthracite/Stealth
2889,5.0,True,2017-07-18,AN5PL4KUZS35E,B014IBJKNO,Dilly Anderson,,Five Stars,1500336000, 9.5 M US, Black/White/Anthracite/Stealth
2890,5.0,True,2017-07-18,A37EEIAK5YJGTS,B014IBJKNO,myrtlyn Allen Skeeling,Nice,Five Stars,1500336000, 9 M US, Black
2891,5.0,True,2017-07-18,A87LWEOT3ZJU7,B014IBJKNO,Amazon Customer,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000, 9 M US, Black/Hyper Violet/Total Crimson/White
2892,5.0,True,2017-07-18,A1LCV2UNXGHB0W,B014IBJKNO,luvtoshop,I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,I love these shoes,1500336000, 8 M US, Black/White/Anthracite/Stealth
2893,5.0,True,2017-07-15,A3O0UBMD8CSF1V,B014IBJKNO,Jennifer S. Flack,Love this product.  Great fit.,Five Stars,1500076800, 9.5 M US, Cool Grey/Pure Platinum/White/Volt
2894,3.0,True,2017-07-15,A184AKBVD3WI86,B014IBJKNO,Elke,Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,Low cut heels,1500076800, 8.5 M US, Wolf Grey/Black-pink Blast/White
2895,5.0,True,2017-07-09,A3I0ZDRING4F8W,B014IBJKNO,S,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,1499558400, 10 M US, Racer Blue/Obsidian/Blue Tint
2896,5.0,True,2017-07-08,AXZ02W7FMBC35,B014IBJKNO,Bill Ellenwood II,Love! Great price too.,Exactly what I wanted,1499472000, 9.5 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2897,4.0,True,2017-07-07,A29K85C92Z8HGR,B014IBJKNO,MET,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",Light shoes,1499385600, 8 M US, Black/White/Anthracite/Stealth
2898,3.0,False,2017-07-01,AE6W48FPMKO4L,B014IBJKNO,PineTree,"Good indoor training shoes for running on treadmill, doing lunges and regular exercises at the gym. These are very flexible, light weight and comfortable. Grip is okay - sticky rubber is used only at the edges of heel and toe areas so I slipped a little when I worked on cable machines, resistance band, etc. on un-carpeted floor.  I would emphasize that if you do lifting as a part of your everyday routine workout I would not recommend them because mine (cushion) lasted only for six months and this is the reason I gave three stars. Other than that, I liked them!",Good indoor training shoes,1498867200, 6 M US, Black
2899,5.0,True,2017-06-30,AKY3EYDEZVW6C,B014IBJKNO,AmazonAbuser,Perf.,So Perf.,1498780800, 8 M US, Black/White/Anthracite/Stealth
2900,5.0,True,2017-06-28,A1GQ2TRY8J631M,B014IBJKNO,K,Best shoes ever!!!,Five Stars,1498608000, 7.5 M US, Ocean Fog/Blue Grey/Mango
2901,5.0,True,2017-06-26,A21M1G84SE8SOO,B014IBJKNO,Pat Chavez,Fit good,Five Stars,1498435200, 8 M US, Grey
2902,5.0,True,2017-06-21,AU2OMN6TEN4GA,B014IBJKNO,Amazon Customer,I use these for my Cardio Dance class and they are perfect and very cute. I would definitely recommend. They also cam earlier than expected!!,Great work out shoe,1498003200, 9 M US, Hyper Jade/Mtlc Silver/Hyper Turq
2903,5.0,True,2017-06-20,A2PJ5F6BY1TZNK,B014IBJKNO,Jennifer,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,1497916800, 9 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2904,5.0,True,2017-06-20,A3B23RZXRXYT9Q,B014IBJKNO,Babsly ,Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",1497916800, 8 M US, Black/White/Anthracite/Stealth
2905,4.0,True,2017-06-19,A3JTZ664IGZIOK,B014IBJKNO,Aprildiver,Nice product,Four Stars,1497830400, 8 M US, Black/White/Anthracite/Stealth
2906,5.0,True,2017-06-19,A2JOUOASELY1XR,B014IBJKNO,R. Petersen,I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,I feel like this pair of shoes was made for my feet,1497830400, 11 M US, Black/White/Anthracite/Stealth
2907,5.0,True,2017-06-19,ADTQ22MUSQFIR,B014IBJKNO,Amazon Customer,Quick tranasaction!!!  Loved the shoes!!!  Would purchase from them again!!!,Awesome shoes!!!,1497830400, 9 B(M) US, Black/White/Anthracite/Stealth
2908,3.0,True,2017-06-16,A1OM5S4Z9J2JQQ,B014IBJKNO,Hassnaa,"I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,1497571200, 9.5 M US, Black/White/Anthracite/Stealth
2909,5.0,True,2017-06-15,AXJZFD1IUBAE7,B014IBJKNO,Joanna Lyn,"So comfortable, I don't even feel like I have a sneaker on. Based on the other reviews I got a half a size up and glad I did.","So comfortable, I don't even feel like I have a ...",1497484800, 7.5 B(M) US, Black/White/Anthracite/Stealth
2910,5.0,True,2017-06-15,A3UO0DDWXIJ8DW,B014IBJKNO,Dawn Houston,they are very comfortable feel like you have nothing on.,Five Stars,1497484800, 9 M US, Racer Blue/Obsidian/Blue Tint
2911,5.0,True,2017-06-14,A4GR8SDFRBSDV,B014IBJKNO,Amazon Customer,My favorite nike shoe,Five Stars,1497398400, 8 M US, Black/Wolf Grey/White/Pink
2912,5.0,True,2017-06-13,A29ACU3O9IMICZ,B014IBJKNO,SWS,Super comfortable and extremely lightweight. Great for crossfit!,Five Stars,1497312000, 7.5 M US, Ocean Fog/Blue Grey/Mango
2913,5.0,True,2017-06-08,A9C9408H23DRM,B014IBJKNO,Nena,Beautiful I love them comfy,Five Stars,1496880000, 7.5 M US, Hyper Jade/Mtlc Silver/Hyper Turq
2914,1.0,True,2017-06-05,A3T9CL6JYWAP40,B014IBJKNO,Stacie,I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,1496620800, 8.5 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2915,5.0,True,2017-06-02,A3W0GO31B8Y2KE,B014IBJKNO,Kristin Swearengen,Love them! Fit exactly as expected in length and width! I would definitely buy these again.,Five Stars,1496361600, 8.5 M US, Black/White/Anthracite/Stealth
2916,5.0,True,2017-05-30,A3GQXGVAIH5EU4,B014IBJKNO,Hailey Lapp,Great shoes,Five Stars,1496102400, 7 M US, Black/White/Anthracite/Stealth
2917,5.0,True,2017-05-30,A14LVJDMDABMML,B014IBJKNO,Chris,"My second pair, love the fit, light weight and great support.",love the fit,1496102400, 10 M US, Wolf Grey/Platinum/White/Crimson
2918,4.0,True,2017-05-29,AJWKZNI5VHW86,B014IBJKNO,Carol-Anne Quinn,I have wide feet and these were too narrow but very nice looking.,Nike,1496016000, 9 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2919,3.0,True,2017-05-25,A3J4XAGMLTHFHZ,B014IBJKNO,Susan,Ugh... way to large - is this for a man?,Nope,1495670400, 10 M US, Black/White/Anthracite/Stealth
2920,5.0,True,2017-05-22,A12FBA7DCFE5W7,B014IBJKNO,Julia,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200, 8.5 M US, Black/White/Anthracite/Stealth
2921,5.0,True,2017-05-22,A2ZE58RF22658T,B014IBJKNO,Dcf42,"They fit great, look great, are quite comfortable and are just what I was looking for!",Perfect cross trainers,1495411200, 9 B(M) US, Black/White/Anthracite/Stealth
2922,5.0,False,2017-05-19,AT7UEQ7UJB0RU,B014IBJKNO,J.T.,"Super comfy, true Size , I use them for boot Camp,  cross fit and they are great , absolutely recommended it.",Great training shoes,1495152000, 7.5 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2923,5.0,False,2017-05-19,AT7UEQ7UJB0RU,B014IBJKNO,J.T.,"Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",Amazing training Sneakers.,1495152000, 10 M US, Cool Grey/Pure Platinum/White/Volt
2924,4.0,True,2017-05-18,A10WPKF2VH1JWY,B014IBJKNO,J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600, 8 M US, Black/White/Anthracite/Stealth
2925,4.0,True,2017-05-15,A2ABEGA0S52R5E,B014IBJKNO,Katie Yockey,They run big. Order a full size smaller.,Four Stars,1494806400, 8 M US, Grey
2926,3.0,True,2017-05-10,ADD8OMIBXZ89G,B014IBJKNO,Gwen F.,"Super light and very comfortable. I'm a runner and they lack a bit in arch support, so the soles of my feet are a sore. I'm going to add an insert to try fix the problem.",Lack support but overall good shoe,1494374400, 9 B(M) US, Black/White/Anthracite/Stealth
2927,5.0,True,2017-05-07,A1P2JWDZ4SFW78,B014IBJKNO,ND,"Just because they are white, they do need a washing regularly but I have received many compliments on how pretty these white and pink shoes are. Extremely good Nike quality. Highly recommended.",Adorable shoes,1494115200, 6.5 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2928,5.0,True,2017-05-06,AI4KO5XDRKDFR,B014IBJKNO,Ms. Trainer,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,1494028800, 9.5 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2929,5.0,True,2017-05-05,A24DSR6Y3A08QM,B014IBJKNO,Luiza A.,I've been using these to exercise and they are nice a roomy and allow my feet to breath. Also love the colors.,I've been using these to exercise and they are nice a roomy and allow my feet to breath,1493942400, 8.5 M US, Cool Grey/Pure Platinum/White/Volt
2930,5.0,True,2017-05-03,A1E4Y7BABMEA03,B014IBJKNO,KV,Comfortable from the start and very light.,Five Stars,1493769600, 9.5 M US, Black/White/Anthracite/Stealth
2931,5.0,True,2017-05-03,AJDX5KE665V0K,B014IBJKNO,Msmatt,As expected.,Five Stars,1493769600, 8.5 M US, Black/White/Anthracite/Stealth
2932,4.0,True,2017-05-02,A1SR58S4CXKU5G,B014IBJKNO,Leslie Marks,"Lightweight, comfortable, supportive. Very happy I bought these shoes for working out.",Great training shoes,1493683200, 6.5 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2933,5.0,True,2017-05-01,A3D71DQPAAI6O4,B014IBJKNO,Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800, 6.5 B(M) US, Pink Blast/Stealth/Hyper Pink/White
2934,5.0,True,2017-04-28,AASAT3YLO3WTB,B014IBJKNO,Rerch,good quality,Five Stars,1493337600, 7.5 M US, Black/Wolf Grey/White/Pink
2935,4.0,True,2017-04-27,A1RNS06YMZXM0K,B014IBJKNO,Amazon Customer,Very comfortable sneakers and I also like the way it fits.,Four Stars,1493251200, 7.5 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2936,4.0,True,2017-04-27,A21SV1XYXF2GK,B014IBJKNO,Morgan Slimskey,"Purchased to wear for weightlifting and Zumba. Zumba trial was last night, and they were great! Super comfortable, good ventilation! Not too much padding, very minimalist, which is just what I wanted",and they were great! Super comfortable,1493251200, 7 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2937,5.0,True,2017-04-26,A17DW041T4X7TJ,B014IBJKNO,Anne M. Guss,Comfortable and lightweight.,Five Stars,1493164800, 7.5 B(M) US, Black/White/Anthracite/Stealth
2938,5.0,True,2017-04-25,A14TS9PCRLLWEG,B014IBJKNO,Lynda J. Ottey,"I love these shoes my second pair of 40 plus $ shoes and they both have certainly out done the $100 K-swiss that I'm looking to return . The shoes are extremely comfortable, all my clients love them, just wish they came in more colors.",I love these shoes my second pair of 40 plus $ ...,1493078400, 9 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2939,4.0,True,2017-04-24,A2ZMHBMNYFXOX7,B014IBJKNO,Juliana,"They fit as expected and perfect for training, the shoelaces are a little bit too long. Other than that these shoes are as I expected them !",They fit as expected and perfect for training,1492992000, 8 M US, Black/White/Anthracite/Stealth
2940,5.0,True,2017-04-24,A1K0VEMIB5QF7I,B014IBJKNO,Amazon Customer,Extremely well fitting and light weight,Five Stars,1492992000, 7 M US, Grey
2941,5.0,True,2017-04-20,A135KOM855ZA5,B014IBJKNO,Amazon Customer,Perfect,Five Stars,1492646400, 8.5 M US, Black/White/Anthracite/Stealth
2942,5.0,True,2017-04-19,A2IAB9QOQH3IA6,B014IBJKNO,Amazon Customer,Love them,Five Stars,1492560000, 9 B(M) US, Black/White/Anthracite/Stealth
2943,5.0,False,2017-04-18,A3S1CGGMXE41RR,B014IBJKNO,AA - Amazon Addicted!!,"I love these shoes and have worn them for a long time. That are comfy, thinner on the top & sole and are very cute!",Very Good For Everyday,1492473600, 8 M US, Black/White/Anthracite/Stealth
2944,5.0,True,2017-04-17,A3B4FM5VE99X4P,B014IBJKNO,Candace,Fast shipping and turned out as expected. Couldn't be happier.,Great shoes,1492387200, 8.5 M US, Black/White/Anthracite/Stealth
2945,5.0,True,2017-04-15,AKJVCU7H1KDWI,B014IBJKNO,madison,I have been wearing for a solid week during my work outs & they are great for comfort and they are light weight.,Love these shoes,1492214400, 6 M US, black
2946,5.0,True,2017-04-14,AFD4WKNPLPS3I,B014IBJKNO,Amazon Customer,Love these shoes for circuit training.,Five Stars,1492128000, 7.5 B(M) US, Black/White/Anthracite/Stealth
2947,4.0,True,2017-04-11,A36GUL3Z65YSIP,B014IBJKNO,J. washington,Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,1491868800, 11 M US, Black/White/Anthracite/Stealth
2948,5.0,True,2017-04-11,AT72GRKOXVE25,B014IBJKNO,Cristian Sosa,just do it :),Five Stars,1491868800, 10 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2949,5.0,True,2017-04-10,A2AEJ9NTLWD61V,B014IBJKNO,Karen Mary Rowe,"Love these, comfortable, light weight, great fit.",Sooo comfortable,1491782400, 7.5 M US, Cool Grey/Volt/Pure Platinum
2950,5.0,True,2017-04-10,AWEIW3G1E0MKO,B014IBJKNO,Janie M,I love this show.,So happy.,1491782400, 9.5 M US, Cool Grey/Pure Platinum/White/Volt
2951,4.0,True,2017-04-10,A2IFCGU2IQ6KAV,B014IBJKNO,JCSurf,"The shoes are true to size. I am used to wearing running shoes so these have been an adjustment. Overall, the shoe is nice and provides well for my HIIT and Grit classes I take.",the shoe is nice and provides well for my HIIT and Grit classes ...,1491782400, 11 M US, Cool Grey/Volt/Pure Platinum
2952,5.0,True,2017-04-08,A2AGT9INDKDK6B,B014IBJKNO,Amazon Customer,Love them!  I ordered an 8.5 because I usually wear that size but these are a bit big. I wish I ordered an 8. They are really comfortable and I enjoy wearing them.,"Look amazing, runs slightly big.",1491609600, 8.5 M US, Black/White/Anthracite/Stealth
2953,4.0,True,2017-04-05,A2Q6OH5LUQXPFV,B014IBJKNO,Amazon Customer,Very comfortable.,Four Stars,1491350400, 10 M US, Black/White/Anthracite/Stealth
2954,5.0,True,2017-04-05,ADLAYE3PNYFJM,B014IBJKNO,Rosi B.,Very nice shoes.  Comfortable.,Five Stars,1491350400, 9 B(M) US, Black/White/Anthracite/Stealth
2955,5.0,True,2017-04-04,AZ7LUSY20ZFSC,B014IBJKNO,Maria Morales,Very comfortable. I love wearing them.,Five Stars,1491264000, 10 M US, White/Hyper Pink/Pure Platinum/Wolf Grey
2956,5.0,True,2017-04-02,A1L7TD1CZQDK6R,B014IBJKNO,corinnehoffman,Great fit so comfortable love them!!!!!,Five Stars,1491091200, 9.5 M US, Wolf Grey/Platinum/White/Crimson
2957,4.0,True,2017-03-30,A3T1O294HJJTUH,B014IBJKNO,SmartMonkey,A nice lightweight shoe. Not a lot of cushion so I wouldn't run long distances in them.,Decent little shoe for the price.,1490832000, 9.5 M US, Black/White/Anthracite/Stealth
2958,5.0,True,2017-03-29,A3EOYFVP68048C,B014IBJKNO,Judy,I really love these shoes.  They are attractive and very comfortable.  They work well for my daily workout and fit well.,Attractive and fit well,1490745600, 7.5 M US, Cool Grey/Volt/Pure Platinum
2959,2.0,True,2017-03-26,A2JX7ESVMGXMJY,B014IBJKNO,Marlex,Comfortable shoe.  First time I've ever bought nikes that feel so large.  It feels about 1/2 size too big.  I bought 7.5.  I normally wear exactly that size and on occasion an 8.,Runs large,1490486400, 10 M US, Black/Wolf Grey/White/Pink
2960,1.0,True,2017-03-25,A2K5ZBX75J80TX,B014IBJKNO,Marjorie A. Dunbar,Ordered 9(m) received 9 Wide for the second time. Returned them for the second time.,One Star,1490400000, 9 W US, Cool Grey / Volt - Wolf Grey - Pure Platinum
2961,5.0,True,2017-03-24,AY9TXNLYCD9L5,B014IBJKNO,Amazon Customer,Nice shoes,Five Stars,1490313600, 7.5 B(M) US, Black/White/Anthracite/Stealth
2962,5.0,True,2017-03-24,A9MOCNHJD03PI,B014IBJKNO,Anna Smith,"This is my second pair of these shoes.  I love the fit and they provide support for walking.  I like the way the shoes fit around my ankle, as many shoes are uncomfortable because they come up too high in the back.  Try them!",I love the fit and they provide support for walking,1490313600, 9 B(M) US, Black/White/Anthracite/Stealth
2963,5.0,True,2017-03-23,AEUUYBIO73RLA,B014IBJKNO,L. Jones,"There is about a 1/2 inch of extra space from the tip of my big toe to the front of the shoe. That's okay, though. I usually wear socks, so it doesn't feel too big, even if it does make your foot look a bit long.

The colors are vibrant, and the sole has plenty of grip, even on a slippery floor. I wore them for most of the day and they are comfortable.

Overall, I'm very pleased with this shoe.",Good Shoes!,1490227200, 8.5 M US, Cool Grey/Rage Green/Hyper Turquoise
2964,5.0,True,2017-03-21,A3A2DRPMDCRFBC,B014IBJKNO,Michael Carpenter,Got them for my girlfriend. She loves them. Says it's like wearing slippers because they are incredibly light.,Great shoes,1490054400, 9 M US, Racer Blue/Obsidian/Blue Tint
2965,4.0,True,2017-03-20,A140XVPLRQYKYY,B014IBJKNO,Deambrea,Serves intended purpose,Good shoe,1489968000, 10 M US, Wolf Grey/Platinum/White/Crimson
2966,5.0,True,2017-03-18,A2KMWD77XBGZ8K,B014IBJKNO,Bonnie White,They are super comfortable. Loving them.,Five Stars,1489795200, 8 M US, Black/White/Anthracite/Stealth
2967,5.0,True,2017-03-18,A25SOIZ0IZE1YY,B014IBJKNO,vp22,I have gotten so many compliments on the blue color and look of this shoe.  It is super comfortable.  The grip is wonderful for my indoor gym cross training classes.  I always order a half size larger in Nike brand shoes and thy fit perfectly as I did with this shoe.,Love These Shoes!,1489795200, 8 M US, Racer Blue/Obsidian/Blue Tint
2968,3.0,True,2017-03-17,A1ZR8LQHUOUFJP,B014IBJKNO,Kindle Customer,"Fit is fine, but not much cushioning in the footbed. The first time wearing them on a long walk I developed a blister on the bottom of my foot.",Not my favorites...,1489708800, 10 M US, Wolf Grey/Platinum/White/Crimson
2969,4.0,True,2017-03-15,A2AAABWQUYH26V,B014IBJKNO,Beth C,"Perfect for the gym, could use a little more support in the toe area but very comfortable and light. Fit true to size.",Perfect for the gym,1489536000, 8 M US, Grey
2970,3.0,True,2017-03-15,A3LBTMJ453T4W6,B014IBJKNO,MSM,"Meh, felt very comfortable but provided no support. Seem like a good option for walking around in the summer but not for aerobics or lateral movements",Meh,1489536000, 7.5 M US, Cool Grey/Volt/Pure Platinum
2971,5.0,True,2017-03-15,A2NBGWZH3VC2EW,B014IBJKNO,Kathy,Love these! Super light and comfortable!,Five Stars,1489536000, 8 M US, Grey
